Phenotype data set -- Mouse Phenome Database (phenome.jax.org),,,,,,
"Data set: CGDpheno2    Title: Variation over time for C57BL/6J controls, multi-system survey of mouse physiology    Year: 2009",,,,,,
Table of individual animal values,,,,,,
For metadata and more info please see:  http://phenome.jax.org/db/q?rtn=projects/details&sym=CGDpheno2&mlistmode=varnames,,,,,,
,,,,,,
strain,id,age,sex,PLT,MPV,
C57BL/6J,488726,13,f,8/20/2003,TG,83
C57BL/6J,488728,13,f,8/20/2003,TG,67
C57BL/6J,488730,13,f,8/20/2003,TG,92
C57BL/6J,488732,13,f,8/20/2003,TG,59
C57BL/6J,492058,12,f,9/10/2003,TG,79
C57BL/6J,492060,12,f,9/10/2003,TG,61
C57BL/6J,492062,12,f,9/10/2003,TG,127
C57BL/6J,492064,12,f,9/10/2003,TG,71
C57BL/6J,495222,11,f,10/1/2003,TG,90
C57BL/6J,495224,11,f,10/1/2003,TG,87
C57BL/6J,495226,11,f,10/1/2003,TG,135
C57BL/6J,495228,11,f,10/1/2003,TG,112
C57BL/6J,496582,12,f,10/22/2003,TG,85
C57BL/6J,496584,12,f,10/22/2003,TG,87
C57BL/6J,496586,12,f,10/22/2003,TG,77
C57BL/6J,496588,12,f,10/22/2003,TG,80
C57BL/6J,497988,12,f,11/12/2003,TG,75
C57BL/6J,497990,12,f,11/12/2003,TG,90
C57BL/6J,497992,12,f,11/12/2003,TG,85
C57BL/6J,497994,11,f,11/12/2003,TG,70
C57BL/6J,500476,12,f,12/17/2003,TG,95
C57BL/6J,500478,12,f,12/17/2003,TG,100
C57BL/6J,500480,12,f,12/17/2003,TG,118
C57BL/6J,500482,12,f,12/17/2003,TG,81
C57BL/6J,503426,13,f,1/21/2004,TG,43
C57BL/6J,503428,13,f,1/21/2004,TG,82
C57BL/6J,505042,12,f,2/4/2004,TG,135
C57BL/6J,505044,12,f,2/4/2004,TG,124
C57BL/6J,507932,12,f,3/10/2004,TG,43
C57BL/6J,507934,12,f,3/10/2004,TG,39
C57BL/6J,508688,12,f,3/10/2004,TG,108
C57BL/6J,508690,12,f,3/10/2004,TG,120
C57BL/6J,508692,12,f,3/10/2004,TG,88
C57BL/6J,508694,12,f,3/10/2004,TG,89
C57BL/6J,509320,12,f,3/24/2004,TG,62
C57BL/6J,509322,12,f,3/24/2004,TG,87
C57BL/6J,509324,12,f,3/24/2004,TG,123
C57BL/6J,509326,12,f,3/24/2004,TG,86
C57BL/6J,512828,12,f,4/21/2004,TG,60
C57BL/6J,512830,12,f,4/21/2004,TG,93
C57BL/6J,514178,12,f,5/12/2004,TG,99
C57BL/6J,514180,12,f,5/12/2004,TG,97
C57BL/6J,514182,12,f,5/12/2004,TG,88
C57BL/6J,514184,12,f,5/12/2004,TG,83
C57BL/6J,516498,12,f,6/12/2004,TG,162
C57BL/6J,516500,12,f,6/12/2004,TG,93
C57BL/6J,444680,12,m,8/21/2002,TG,127
C57BL/6J,444681,12,m,8/21/2002,TG,96
C57BL/6J,444682,12,m,8/21/2002,TG,101
C57BL/6J,444683,12,m,8/21/2002,TG,105
C57BL/6J,451212,12,m,9/10/2002,TG,88
C57BL/6J,451213,12,m,9/10/2002,TG,90
C57BL/6J,451214,12,m,9/10/2002,TG,87
C57BL/6J,451215,12,m,9/10/2002,TG,69
C57BL/6J,452429,11,m,9/19/2002,TG,101
C57BL/6J,452431,11,m,9/19/2002,TG,176
C57BL/6J,452433,11,m,9/19/2002,TG,79
C57BL/6J,452435,11,m,9/19/2002,TG,189
C57BL/6J,453939,12,m,10/16/2002,TG,92
C57BL/6J,453941,12,m,10/16/2002,TG,81
C57BL/6J,453943,12,m,10/16/2002,TG,83
C57BL/6J,453945,12,m,10/23/2002,TG,75
C57BL/6J,455559,12,m,10/30/2002,TG,81
C57BL/6J,455561,12,m,10/30/2002,TG,80
C57BL/6J,455563,12,m,10/30/2002,TG,77
C57BL/6J,456948,12,m,11/20/2002,TG,128
C57BL/6J,456950,12,m,11/20/2002,TG,128
C57BL/6J,456952,12,m,11/20/2002,TG,106
C57BL/6J,456954,12,m,11/20/2002,TG,100
C57BL/6J,460147,12,m,1/8/2003,TG,67
C57BL/6J,460149,12,m,1/8/2003,TG,82
C57BL/6J,460151,12,m,1/8/2003,TG,69
C57BL/6J,460153,12,m,1/8/2003,TG,72
C57BL/6J,461899,12,m,1/22/2003,TG,99
C57BL/6J,461901,12,m,1/22/2003,TG,99
C57BL/6J,461903,12,m,1/22/2003,TG,95
C57BL/6J,461905,12,m,1/22/2003,TG,103
C57BL/6J,465351,12,m,3/15/2003,TG,68
C57BL/6J,465353,12,m,3/15/2003,TG,80
C57BL/6J,465355,12,m,3/15/2003,TG,76
C57BL/6J,465357,12,m,3/15/2003,TG,67
C57BL/6J,467172,12,m,3/26/2003,TG,107
C57BL/6J,467174,12,m,3/26/2003,TG,92
C57BL/6J,467176,12,m,4/2/2003,TG,91
C57BL/6J,467178,12,m,4/2/2003,TG,87
C57BL/6J,470417,12,m,4/26/2003,TG,42
C57BL/6J,470419,12,m,4/26/2003,TG,105
C57BL/6J,470421,12,m,4/26/2003,TG,61
C57BL/6J,470423,12,m,4/26/2003,TG,227
C57BL/6J,473355,12,m,5/7/2003,TG,87
C57BL/6J,473357,12,m,5/7/2003,TG,55
C57BL/6J,473359,12,m,5/7/2003,TG,87
C57BL/6J,473361,12,m,5/7/2003,TG,78
C57BL/6J,477026,12,m,5/28/2003,TG,32
C57BL/6J,477028,12,m,5/28/2003,TG,69
C57BL/6J,477030,12,m,5/28/2003,TG,64
C57BL/6J,477032,12,m,5/28/2003,TG,89
C57BL/6J,480406,12,m,6/25/2003,TG,98
C57BL/6J,480408,12,m,6/25/2003,TG,39
C57BL/6J,480410,12,m,6/25/2003,TG,75
C57BL/6J,480412,12,m,6/25/2003,TG,102
C57BL/6J,484228,13,m,7/9/2003,TG,81
C57BL/6J,484230,13,m,7/9/2003,TG,39
C57BL/6J,484232,13,m,7/9/2003,TG,72
C57BL/6J,487130,12,m,7/30/2003,TG,90
C57BL/6J,487132,12,m,7/30/2003,TG,72
C57BL/6J,487134,12,m,7/30/2003,TG,99
C57BL/6J,487136,12,m,7/30/2003,TG,62
C57BL/6J,488742,13,m,8/20/2003,TG,97
C57BL/6J,488744,13,m,8/20/2003,TG,94
C57BL/6J,488746,13,m,8/20/2003,TG,107
C57BL/6J,488748,13,m,8/20/2003,TG,97
C57BL/6J,492066,12,m,9/10/2003,TG,77
C57BL/6J,492068,12,m,9/10/2003,TG,69
C57BL/6J,492070,12,m,9/10/2003,TG,85
C57BL/6J,492072,12,m,9/10/2003,TG,78
C57BL/6J,495230,12,m,10/1/2003,TG,110
C57BL/6J,495232,11,m,10/1/2003,TG,103
C57BL/6J,495234,11,m,10/1/2003,TG,87
C57BL/6J,495236,11,m,10/1/2003,TG,105
C57BL/6J,496590,12,m,10/22/2003,TG,126
C57BL/6J,496592,12,m,10/22/2003,TG,65
C57BL/6J,496594,12,m,10/22/2003,TG,71
C57BL/6J,496596,12,m,10/22/2003,TG,112
C57BL/6J,497996,11,m,11/12/2003,TG,113
C57BL/6J,497998,11,m,11/12/2003,TG,87
C57BL/6J,498000,11,m,11/12/2003,TG,59
C57BL/6J,498002,11,m,11/12/2003,TG,124
C57BL/6J,500484,12,m,12/17/2003,TG,107
C57BL/6J,500486,12,m,12/17/2003,TG,105
C57BL/6J,500488,12,m,12/17/2003,TG,131
C57BL/6J,500490,12,m,12/17/2003,TG,106
C57BL/6J,503430,13,m,1/21/2004,TG,99
C57BL/6J,503432,13,m,1/21/2004,TG,100
C57BL/6J,505046,12,m,2/4/2004,TG,57
C57BL/6J,505048,12,m,2/4/2004,TG,116
C57BL/6J,507940,12,m,3/10/2004,TG,74
C57BL/6J,508702,12,m,3/10/2004,TG,108
C57BL/6J,508704,12,m,3/10/2004,TG,87
C57BL/6J,508706,12,m,3/10/2004,TG,96
C57BL/6J,508708,12,m,3/10/2004,TG,84
C57BL/6J,509328,12,m,3/24/2004,TG,80
C57BL/6J,509330,12,m,3/24/2004,TG,102
C57BL/6J,509332,12,m,3/24/2004,TG,103
C57BL/6J,509334,12,m,3/24/2004,TG,84
C57BL/6J,512832,12,m,4/21/2004,TG,89
C57BL/6J,512834,12,m,4/21/2004,TG,114
C57BL/6J,514186,12,m,5/12/2004,TG,100
C57BL/6J,514188,12,m,5/12/2004,TG,85
C57BL/6J,514190,12,m,5/12/2004,TG,90
C57BL/6J,516502,12,m,6/12/2004,TG,200
C57BL/6J,516504,12,m,6/12/2004,TG,93
C57BL/6J,444677,12,f,8/2/2002,TTM,15.9
C57BL/6J,444678,12,f,8/2/2002,TTM,17.5
C57BL/6J,444679,12,f,8/2/2002,TTM,17.3
C57BL/6J,451208,12,f,8/23/2002,TTM,15.2
C57BL/6J,451209,12,f,8/23/2002,TTM,14.8
C57BL/6J,451210,12,f,8/23/2002,TTM,14.8
C57BL/6J,451211,12,f,8/23/2002,TTM,16
C57BL/6J,452421,12,f,9/13/2002,TTM,16.8
C57BL/6J,452423,12,f,9/13/2002,TTM,17.5
C57BL/6J,452425,12,f,9/13/2002,TTM,18.9
C57BL/6J,452427,12,f,9/13/2002,TTM,19.3
C57BL/6J,453931,12,f,10/4/2002,TTM,18.7
C57BL/6J,453935,12,f,10/4/2002,TTM,18.2
C57BL/6J,453937,12,f,10/4/2002,TTM,19.1
C57BL/6J,455549,12,f,10/25/2002,TTM,17.5
C57BL/6J,455551,12,f,10/25/2002,TTM,16.6
C57BL/6J,455553,12,f,10/25/2002,TTM,18.4
C57BL/6J,456940,12,f,11/15/2002,TTM,18.4
C57BL/6J,456942,12,f,11/15/2002,TTM,18.3
C57BL/6J,456944,12,f,11/15/2002,TTM,18.2
C57BL/6J,456946,12,f,11/15/2002,TTM,18
C57BL/6J,458729,11,f,12/5/2002,TTM,19.7
C57BL/6J,458731,11,f,12/5/2002,TTM,17.6
C57BL/6J,458733,11,f,12/5/2002,TTM,17.2
C57BL/6J,458735,11,f,12/5/2002,TTM,17
C57BL/6J,458737,11,f,12/5/2002,TTM,26.9
C57BL/6J,458739,11,f,12/5/2002,TTM,28
C57BL/6J,458741,11,f,12/5/2002,TTM,25.2
C57BL/6J,458743,11,f,12/5/2002,TTM,25.4
C57BL/6J,461891,12,f,1/17/2003,TTM,16.5
C57BL/6J,461893,12,f,1/17/2003,TTM,18.2
C57BL/6J,461895,12,f,1/17/2003,TTM,19
C57BL/6J,461897,12,f,1/17/2003,TTM,18.2
C57BL/6J,462925,12,f,2/7/2003,TTM,19.7
C57BL/6J,462925,12,f,2/7/2003,TTM,20
C57BL/6J,462927,12,f,2/7/2003,TTM,17.7
C57BL/6J,462927,12,f,2/7/2003,TTM,17.7
C57BL/6J,462929,12,f,2/7/2003,TTM,20.2
C57BL/6J,462931,12,f,2/7/2003,TTM,19.4
C57BL/6J,462933,12,f,2/7/2003,TTM,25.2
C57BL/6J,462935,12,f,2/7/2003,TTM,21.9
C57BL/6J,462937,12,f,2/7/2003,TTM,25.9
C57BL/6J,462939,12,f,2/7/2003,TTM,23.4
C57BL/6J,465343,12,f,2/28/2003,TTM,21
C57BL/6J,465345,12,f,2/28/2003,TTM,19.7
C57BL/6J,465347,12,f,2/28/2003,TTM,18.8
C57BL/6J,465349,12,f,2/28/2003,TTM,20
C57BL/6J,470409,12,f,4/11/2003,TTM,20.6
C57BL/6J,470411,12,f,4/11/2003,TTM,19.1
C57BL/6J,470413,12,f,4/11/2003,TTM,17.9
C57BL/6J,470415,12,f,4/11/2003,TTM,18.2
C57BL/6J,473347,12,f,5/2/2003,TTM,18.4
C57BL/6J,473349,12,f,5/2/2003,TTM,20.9
C57BL/6J,473351,12,f,5/3/2003,TTM,19.4
C57BL/6J,477018,12,f,5/23/2003,TTM,19.9
C57BL/6J,477020,12,f,5/23/2003,TTM,18
C57BL/6J,477022,12,f,5/24/2003,TTM,20.9
C57BL/6J,477024,12,f,5/24/2003,TTM,19.3
C57BL/6J,480388,12,f,6/13/2003,TTM,20.3
C57BL/6J,480392,12,f,6/13/2003,TTM,18.2
C57BL/6J,480392,12,f,6/14/2003,TTM,19.5
C57BL/6J,480394,12,f,6/14/2003,TTM,19
C57BL/6J,484218,12,f,7/4/2003,TTM,23.7
C57BL/6J,484218,12,f,7/4/2003,TTM,23.7
C57BL/6J,484220,13,f,7/4/2003,TTM,21
C57BL/6J,484220,13,f,7/4/2003,TTM,21
C57BL/6J,484222,13,f,7/5/2003,TTM,20.7
C57BL/6J,484224,13,f,7/5/2003,TTM,23
C57BL/6J,487122,12,f,7/25/2003,TTM,18.8
C57BL/6J,487124,12,f,7/25/2003,TTM,22
C57BL/6J,487126,12,f,7/25/2003,TTM,19.4
C57BL/6J,487128,12,f,7/25/2003,TTM,18.9
C57BL/6J,488726,12,f,8/15/2003,TTM,20.7
C57BL/6J,488726,12,f,8/15/2003,TTM,22.9
C57BL/6J,488730,12,f,8/16/2003,TTM,18.7
C57BL/6J,488732,12,f,8/16/2003,TTM,19.9
C57BL/6J,492058,12,f,9/6/2003,TTM,19.9
C57BL/6J,492060,12,f,9/6/2003,TTM,16.8
C57BL/6J,495224,12,f,9/26/2003,TTM,19.6
C57BL/6J,495224,12,f,9/26/2003,TTM,19.6
C57BL/6J,495226,12,f,9/27/2003,TTM,21.1
C57BL/6J,495228,12,f,9/27/2003,TTM,19.5
C57BL/6J,496584,12,f,10/17/2003,TTM,19.7
C57BL/6J,496586,12,f,10/18/2003,TTM,20.9
C57BL/6J,496588,12,f,10/18/2003,TTM,19.6
C57BL/6J,497988,12,f,11/7/2003,TTM,19.1
C57BL/6J,497990,12,f,11/7/2003,TTM,20.6
C57BL/6J,497992,12,f,11/8/2003,TTM,20.9
C57BL/6J,497994,11,f,11/8/2003,TTM,19.1
C57BL/6J,500476,12,f,12/6/2003,TTM,18.2
C57BL/6J,500478,12,f,12/6/2003,TTM,18.7
C57BL/6J,500480,12,f,12/6/2003,TTM,20.2
C57BL/6J,500482,12,f,12/6/2003,TTM,18.6
C57BL/6J,503426,13,f,1/9/2004,TTM,19.9
C57BL/6J,503428,13,f,1/9/2004,TTM,24.4
C57BL/6J,505042,12,f,1/31/2004,TTM,18.3
C57BL/6J,507932,12,f,2/27/2004,TTM,18.1
C57BL/6J,507934,12,f,2/27/2004,TTM,18.5
C57BL/6J,507936,12,f,2/28/2004,TTM,18.2
C57BL/6J,509320,12,f,3/19/2004,TTM,17.4
C57BL/6J,509322,12,f,3/19/2004,TTM,20.5
C57BL/6J,509324,12,f,3/19/2004,TTM,20.2
C57BL/6J,509326,12,f,3/19/2004,TTM,18.3
C57BL/6J,512828,12,f,4/17/2004,TTM,19.8
C57BL/6J,512828,12,f,4/17/2004,TTM,20
C57BL/6J,512830,12,f,4/17/2004,TTM,20.5
C57BL/6J,514178,12,f,5/5/2004,TTM,16.3
C57BL/6J,514180,12,f,5/5/2004,TTM,19.4
C57BL/6J,514182,12,f,5/5/2004,TTM,18.8
C57BL/6J,514184,12,f,5/5/2004,TTM,19.3
C57BL/6J,516498,12,f,6/5/2004,TTM,20.2
C57BL/6J,516498,12,f,6/5/2004,TTM,20.2
C57BL/6J,516500,12,f,6/5/2004,TTM,19.5
C57BL/6J,516500,12,f,6/5/2004,TTM,19.5
C57BL/6J,516972,12,f,6/12/2004,TTM,19.4
C57BL/6J,516974,12,f,6/12/2004,TTM,21.2
C57BL/6J,444681,12,m,8/2/2002,TTM,25.1
C57BL/6J,444682,12,m,8/2/2002,TTM,25.2
C57BL/6J,444683,12,m,8/2/2002,TTM,22.6
C57BL/6J,451212,12,m,8/23/2002,TTM,22.3
C57BL/6J,451213,12,m,8/23/2002,TTM,25.2
C57BL/6J,451214,12,m,8/23/2002,TTM,23.8
C57BL/6J,451215,12,m,8/23/2002,TTM,26.3
C57BL/6J,452429,11,m,9/13/2002,TTM,22.9
C57BL/6J,452431,11,m,9/13/2002,TTM,20.1
C57BL/6J,452433,11,m,9/13/2002,TTM,24.8
C57BL/6J,452435,11,m,9/13/2002,TTM,20.5
C57BL/6J,453939,12,m,10/4/2002,TTM,24.1
C57BL/6J,453941,12,m,10/4/2002,TTM,25.1
C57BL/6J,453943,12,m,10/4/2002,TTM,23.6
C57BL/6J,453945,12,m,10/4/2002,TTM,24.7
C57BL/6J,455559,12,m,10/25/2002,TTM,25.9
C57BL/6J,455561,12,m,10/25/2002,TTM,25.6
C57BL/6J,455563,12,m,10/25/2002,TTM,26.6
C57BL/6J,456948,12,m,11/15/2002,TTM,27.4
C57BL/6J,456950,12,m,11/15/2002,TTM,28.3
C57BL/6J,456952,12,m,11/15/2002,TTM,25.6
C57BL/6J,456954,12,m,11/15/2002,TTM,26.1
C57BL/6J,461899,12,m,1/17/2003,TTM,24.2
C57BL/6J,461901,12,m,1/17/2003,TTM,26.2
C57BL/6J,461903,12,m,1/17/2003,TTM,23.5
C57BL/6J,461905,12,m,1/17/2003,TTM,23.4
C57BL/6J,465351,12,m,2/28/2003,TTM,24
C57BL/6J,465353,12,m,2/28/2003,TTM,25.5
C57BL/6J,465355,12,m,2/28/2003,TTM,24
C57BL/6J,465357,12,m,2/28/2003,TTM,21.7
C57BL/6J,470417,12,m,4/11/2003,TTM,20
C57BL/6J,470419,12,m,4/11/2003,TTM,21.4
C57BL/6J,470421,12,m,4/11/2003,TTM,26
C57BL/6J,470423,12,m,4/11/2003,TTM,20
C57BL/6J,473355,12,m,5/2/2003,TTM,24.2
C57BL/6J,473357,12,m,5/2/2003,TTM,25.3
C57BL/6J,473359,12,m,5/3/2003,TTM,18.5
C57BL/6J,473359,12,m,5/3/2003,TTM,26.1
C57BL/6J,473361,12,m,5/3/2003,TTM,25.2
C57BL/6J,477026,12,m,5/23/2003,TTM,24.2
C57BL/6J,477028,12,m,5/23/2003,TTM,25.7
C57BL/6J,477030,12,m,5/24/2003,TTM,23.6
C57BL/6J,477032,12,m,5/24/2003,TTM,26.4
C57BL/6J,480406,12,m,6/13/2003,TTM,23.7
C57BL/6J,480408,12,m,6/13/2003,TTM,22.3
C57BL/6J,480410,12,m,6/14/2003,TTM,26.1
C57BL/6J,480412,12,m,6/14/2003,TTM,23.2
C57BL/6J,484230,13,m,7/5/2003,TTM,27.2
C57BL/6J,484232,13,m,7/5/2003,TTM,27.2
C57BL/6J,487130,12,m,7/25/2003,TTM,25.8
C57BL/6J,487130,12,m,7/25/2003,TTM,26.8
C57BL/6J,487134,12,m,7/25/2003,TTM,26.3
C57BL/6J,487136,12,m,7/25/2003,TTM,23.8
C57BL/6J,488742,12,m,8/15/2003,TTM,27.5
C57BL/6J,488744,12,m,8/15/2003,TTM,26.2
C57BL/6J,488746,12,m,8/16/2003,TTM,30.8
C57BL/6J,488748,12,m,8/16/2003,TTM,29.2
C57BL/6J,492066,12,m,9/6/2003,TTM,25.7
C57BL/6J,492068,12,m,9/6/2003,TTM,25
C57BL/6J,495230,13,m,9/26/2003,TTM,23.2
C57BL/6J,495230,13,m,9/26/2003,TTM,23.2
C57BL/6J,495232,12,m,9/26/2003,TTM,25.8
C57BL/6J,495232,12,m,9/26/2003,TTM,25.8
C57BL/6J,496590,12,m,10/17/2003,TTM,25.9
C57BL/6J,496592,12,m,10/17/2003,TTM,26.1
C57BL/6J,496594,12,m,10/18/2003,TTM,28.5
C57BL/6J,496596,12,m,10/18/2003,TTM,27.5
C57BL/6J,497996,11,m,11/7/2003,TTM,27.6
C57BL/6J,497998,11,m,11/7/2003,TTM,25.2
C57BL/6J,498000,11,m,11/8/2003,TTM,28.9
C57BL/6J,498000,11,m,11/8/2003,TTM,28.9
C57BL/6J,498002,11,m,11/8/2003,TTM,26.7
C57BL/6J,500484,12,m,12/6/2003,TTM,26.5
C57BL/6J,500486,12,m,12/6/2003,TTM,26.1
C57BL/6J,500488,12,m,12/6/2003,TTM,22.1
C57BL/6J,500490,12,m,12/6/2003,TTM,24.3
C57BL/6J,503430,13,m,1/9/2004,TTM,21.7
C57BL/6J,503432,13,m,1/9/2004,TTM,24.5
C57BL/6J,505046,12,m,1/31/2004,TTM,25.7
C57BL/6J,505048,12,m,1/31/2004,TTM,23.8
C57BL/6J,507940,12,m,2/27/2004,TTM,20.8
C57BL/6J,507942,12,m,2/28/2004,TTM,25
C57BL/6J,509328,12,m,3/19/2004,TTM,25.2
C57BL/6J,509330,12,m,3/19/2004,TTM,24.7
C57BL/6J,509332,12,m,3/19/2004,TTM,26.4
C57BL/6J,509334,12,m,3/19/2004,TTM,23.6
C57BL/6J,512832,12,m,4/17/2004,TTM,27
C57BL/6J,512834,12,m,4/17/2004,TTM,27.6
C57BL/6J,514186,12,m,5/5/2004,TTM,27
C57BL/6J,514188,12,m,5/5/2004,TTM,24.3
C57BL/6J,514190,12,m,5/5/2004,TTM,21.4
C57BL/6J,516502,12,m,6/5/2004,TTM,27.4
C57BL/6J,516502,12,m,6/5/2004,TTM,27.4
C57BL/6J,516504,12,m,6/5/2004,TTM,24.1
C57BL/6J,516504,12,m,6/5/2004,TTM,24.1
C57BL/6J,516976,12,m,6/12/2004,TTM,25.3
C57BL/6J,516978,12,m,6/12/2004,TTM,25.8
C57BL/6J,444677,11,f,7/25/2002,WBC,8.47
C57BL/6J,444678,11,f,7/25/2002,WBC,9.27
C57BL/6J,444679,11,f,7/25/2002,WBC,10.3
C57BL/6J,451208,11,f,8/14/2002,WBC,7.29
C57BL/6J,451209,11,f,8/14/2002,WBC,11.2
C57BL/6J,451210,11,f,8/14/2002,WBC,8.36
C57BL/6J,451211,11,f,8/14/2002,WBC,8.37
C57BL/6J,452421,11,f,9/5/2002,WBC,9.07
C57BL/6J,452423,11,f,9/5/2002,WBC,10.3
C57BL/6J,452425,11,f,9/5/2002,WBC,11.6
C57BL/6J,452427,11,f,9/5/2002,WBC,8.37
C57BL/6J,453931,11,f,9/26/2002,WBC,9.52
C57BL/6J,453935,11,f,9/26/2002,WBC,10.1
C57BL/6J,453937,11,f,9/26/2002,WBC,8.93
C57BL/6J,455549,11,f,10/18/2002,WBC,10.6
C57BL/6J,455551,11,f,10/18/2002,WBC,7.83
C57BL/6J,455553,11,f,10/18/2002,WBC,6.5
C57BL/6J,456940,11,f,11/7/2002,WBC,7.23
C57BL/6J,456942,11,f,11/7/2002,WBC,7.04
C57BL/6J,456944,11,f,11/7/2002,WBC,9.11
C57BL/6J,456946,11,f,11/7/2002,WBC,7.96
C57BL/6J,458729,10,f,11/28/2002,WBC,6.32
C57BL/6J,458731,10,f,11/28/2002,WBC,5.62
C57BL/6J,458733,10,f,11/28/2002,WBC,7.08
C57BL/6J,458735,10,f,11/28/2002,WBC,6.9
C57BL/6J,458737,10,f,11/28/2002,WBC,7.06
C57BL/6J,458739,10,f,11/28/2002,WBC,8.7
C57BL/6J,458741,10,f,11/28/2002,WBC,8.7
C57BL/6J,458743,10,f,11/28/2002,WBC,7.81
C57BL/6J,460139,11,f,12/19/2002,WBC,8.81
C57BL/6J,460141,11,f,12/19/2002,WBC,9.37
C57BL/6J,460143,11,f,12/19/2002,WBC,8.93
C57BL/6J,460145,11,f,12/19/2002,WBC,9.87
C57BL/6J,461893,11,f,1/10/2003,WBC,5.11
C57BL/6J,461897,11,f,1/10/2003,WBC,5.82
C57BL/6J,462925,11,f,1/30/2003,WBC,6.76
C57BL/6J,462927,11,f,1/30/2003,WBC,6.81
C57BL/6J,462931,11,f,1/30/2003,WBC,10.8
C57BL/6J,462933,11,f,1/30/2003,WBC,8.58
C57BL/6J,462935,11,f,1/30/2003,WBC,8.23
C57BL/6J,462937,11,f,1/30/2003,WBC,8.47
C57BL/6J,462939,11,f,1/30/2003,WBC,7.8
C57BL/6J,465343,11,f,2/20/2003,WBC,5.23
C57BL/6J,465345,11,f,2/20/2003,WBC,8.95
C57BL/6J,465347,11,f,2/20/2003,WBC,7.99
C57BL/6J,465349,11,f,2/20/2003,WBC,8.59
C57BL/6J,467180,11,f,3/13/2003,WBC,6.69
C57BL/6J,467182,11,f,3/13/2003,WBC,5.15
C57BL/6J,467184,11,f,3/13/2003,WBC,3.58
C57BL/6J,467186,11,f,3/13/2003,WBC,2.84
C57BL/6J,470409,11,f,4/3/2003,WBC,6.65
C57BL/6J,470413,11,f,4/3/2003,WBC,9.43
C57BL/6J,470415,11,f,4/3/2003,WBC,8.18
C57BL/6J,473347,11,f,4/25/2003,WBC,8.74
C57BL/6J,473349,11,f,4/25/2003,WBC,8.64
C57BL/6J,473351,11,f,4/25/2003,WBC,9.95
C57BL/6J,473353,11,f,4/25/2003,WBC,11.3
C57BL/6J,477020,11,f,5/15/2003,WBC,5.11
C57BL/6J,477022,11,f,5/15/2003,WBC,5.5
C57BL/6J,477024,11,f,5/15/2003,WBC,4.4
C57BL/6J,480388,11,f,6/6/2003,WBC,7.95
C57BL/6J,480390,11,f,6/6/2003,WBC,9.25
C57BL/6J,480392,11,f,6/6/2003,WBC,7.59
C57BL/6J,480394,11,f,6/6/2003,WBC,7.48
C57BL/6J,484218,11,f,6/26/2003,WBC,6.06
C57BL/6J,484220,12,f,6/26/2003,WBC,5.86
C57BL/6J,484224,12,f,6/26/2003,WBC,9.29
C57BL/6J,487124,11,f,7/17/2003,WBC,8.45
C57BL/6J,487126,11,f,7/17/2003,WBC,7.21
C57BL/6J,487128,11,f,7/17/2003,WBC,5.09
C57BL/6J,488726,11,f,8/7/2003,WBC,7.52
C57BL/6J,488728,11,f,8/7/2003,WBC,9.49
C57BL/6J,488730,11,f,8/7/2003,WBC,6.3
C57BL/6J,488732,11,f,8/7/2003,WBC,8.04
C57BL/6J,492058,11,f,8/28/2003,WBC,7.48
C57BL/6J,492064,11,f,8/28/2003,WBC,8.32
C57BL/6J,495222,10,f,9/18/2003,WBC,12.7
C57BL/6J,495224,10,f,9/18/2003,WBC,8.97
C57BL/6J,495226,10,f,9/18/2003,WBC,9.41
C57BL/6J,495228,10,f,9/18/2003,WBC,8.73
C57BL/6J,496582,11,f,10/9/2003,WBC,9.03
C57BL/6J,496584,11,f,10/9/2003,WBC,11.1
C57BL/6J,496586,11,f,10/9/2003,WBC,7.66
C57BL/6J,496588,11,f,10/9/2003,WBC,10.7
C57BL/6J,497988,11,f,10/28/2003,WBC,7.84
C57BL/6J,497990,11,f,10/28/2003,WBC,8.49
C57BL/6J,497992,11,f,10/28/2003,WBC,9.48
C57BL/6J,497994,10,f,10/28/2003,WBC,11.1
C57BL/6J,500476,11,f,11/25/2003,WBC,8.36
C57BL/6J,500478,11,f,11/25/2003,WBC,10.4
C57BL/6J,500480,11,f,11/25/2003,WBC,10.1
C57BL/6J,500482,11,f,11/25/2003,WBC,10.1
C57BL/6J,503426,12,f,1/2/2004,WBC,7.08
C57BL/6J,503428,12,f,1/2/2004,WBC,8.98
C57BL/6J,505042,11,f,1/21/2004,WBC,10.4
C57BL/6J,505044,11,f,1/21/2004,WBC,9.57
C57BL/6J,507932,11,f,2/18/2004,WBC,7.75
C57BL/6J,507934,11,f,2/18/2004,WBC,8.85
C57BL/6J,507936,11,f,2/18/2004,WBC,12.9
C57BL/6J,508688,11,f,2/25/2004,WBC,8.03
C57BL/6J,508690,11,f,2/25/2004,WBC,9.1
C57BL/6J,508692,11,f,2/25/2004,WBC,8.78
C57BL/6J,508694,11,f,2/25/2004,WBC,8.04
C57BL/6J,509320,11,f,3/10/2004,WBC,8.33
C57BL/6J,509322,11,f,3/10/2004,WBC,8.53
C57BL/6J,509324,11,f,3/10/2004,WBC,12.6
C57BL/6J,509326,11,f,3/10/2004,WBC,8.79
C57BL/6J,512828,11,f,4/7/2004,WBC,5.53
C57BL/6J,512830,11,f,4/7/2004,WBC,4.59
C57BL/6J,514178,11,f,4/28/2004,WBC,5.71
C57BL/6J,514180,11,f,4/28/2004,WBC,5.99
