Phenotype data set -- Mouse Phenome Database (phenome.jax.org),,,,,,
"Data set: CGDpheno2    Title: Variation over time for C57BL/6J controls, multi-system survey of mouse physiology    Year: 2009",,,,,,
Table of individual animal values,,,,,,
For metadata and more info please see:  http://phenome.jax.org/db/q?rtn=projects/details&sym=CGDpheno2&mlistmode=varnames,,,,,,
,,,,,,
strain,sex,id,age,testdate,parameter,value
C57BL/6J,f,477020,12,5/28/2003,GLU,301
C57BL/6J,f,477020,12,5/28/2003,HDLD,138
C57BL/6J,f,477020,12,5/28/2003,NEFA,3.9
C57BL/6J,f,477020,12,5/28/2003,T4,11.5
C57BL/6J,f,477020,12,5/28/2003,TBIL,0.68
C57BL/6J,f,477020,12,5/28/2003,TG,171
C57BL/6J,f,477022,10,5/14/2003,carbon dioxide,16.3
C57BL/6J,f,477022,10,5/14/2003,chloride,118
C57BL/6J,f,477022,10,5/14/2003,potassium,7.11
C57BL/6J,f,477022,10,5/14/2003,sodium,150
C57BL/6J,f,477022,11,5/15/2003,pctEOS,2.8
C57BL/6J,f,477022,11,5/15/2003,HCT,46.9
C57BL/6J,f,477022,11,5/15/2003,HDW,2.15
C57BL/6J,f,477022,11,5/15/2003,pctLYMP,88.7
C57BL/6J,f,477022,11,5/15/2003,MCH,16.4
C57BL/6J,f,477022,11,5/15/2003,MCHC,33.8
C57BL/6J,f,477022,11,5/15/2003,MCV,48.4
C57BL/6J,f,477022,11,5/15/2003,pctMONO,1.3
C57BL/6J,f,477022,11,5/15/2003,MPV,4.7
C57BL/6J,f,477022,11,5/15/2003,pctNEUT,6.5
C57BL/6J,f,477022,11,5/15/2003,PLT,833
C57BL/6J,f,477022,11,5/15/2003,RBC,9.69
C57BL/6J,f,477022,11,5/15/2003,RDW,14.2
C57BL/6J,f,477022,11,5/15/2003,pct Retic,6
C57BL/6J,f,477022,11,5/15/2003,WBC,5.5
C57BL/6J,f,477022,11,5/15/2003,mHGB,15.8
C57BL/6J,f,477022,12,5/24/2003,pctFat,15.2
C57BL/6J,f,477022,12,5/24/2003,BMD,0.0502
C57BL/6J,f,477022,12,5/24/2003,LTM,17.7
C57BL/6J,f,477022,12,5/24/2003,bodylength,9
C57BL/6J,f,477022,12,5/24/2003,bodyweight,21.6
C57BL/6J,f,477022,12,5/24/2003,TTM,20.9
C57BL/6J,f,477022,12,5/28/2003,BUN,18
C57BL/6J,f,477022,12,5/28/2003,CHOL,70
C57BL/6J,f,477022,12,5/28/2003,GLU,165
C57BL/6J,f,477022,12,5/28/2003,HDLD,58.3
C57BL/6J,f,477022,12,5/28/2003,NEFA,1.23
C57BL/6J,f,477022,12,5/28/2003,T4,6.3
C57BL/6J,f,477022,12,5/28/2003,TBIL,0.31
C57BL/6J,f,477022,12,5/28/2003,TG,63
C57BL/6J,f,477024,10,5/14/2003,carbon dioxide,15.7
C57BL/6J,f,477024,10,5/14/2003,chloride,115
C57BL/6J,f,477024,10,5/14/2003,potassium,7.59
C57BL/6J,f,477024,10,5/14/2003,sodium,149
C57BL/6J,f,477024,11,5/15/2003,pctEOS,2.7
C57BL/6J,f,477024,11,5/15/2003,HCT,47.2
C57BL/6J,f,477024,11,5/15/2003,HDW,2.12
C57BL/6J,f,477024,11,5/15/2003,pctLYMP,87.6
C57BL/6J,f,477024,11,5/15/2003,MCH,15.6
C57BL/6J,f,477024,11,5/15/2003,MCHC,32.4
C57BL/6J,f,477024,11,5/15/2003,MCV,48.2
C57BL/6J,f,477024,11,5/15/2003,pctMONO,0.6
C57BL/6J,f,477024,11,5/15/2003,MPV,5
C57BL/6J,f,477024,11,5/15/2003,pctNEUT,8.6
C57BL/6J,f,477024,11,5/15/2003,PLT,521
C57BL/6J,f,477024,11,5/15/2003,RBC,9.81
C57BL/6J,f,477024,11,5/15/2003,RDW,14.6
C57BL/6J,f,477024,11,5/15/2003,pct Retic,5.3
C57BL/6J,f,477024,11,5/15/2003,WBC,4.4
C57BL/6J,f,477024,11,5/15/2003,mHGB,15.3
C57BL/6J,f,477024,12,5/24/2003,pctFat,15.4
C57BL/6J,f,477024,12,5/24/2003,BMD,0.0481
C57BL/6J,f,477024,12,5/24/2003,LTM,16.3
C57BL/6J,f,477024,12,5/24/2003,bodylength,8.7
C57BL/6J,f,477024,12,5/24/2003,bodyweight,19.9
C57BL/6J,f,477024,12,5/24/2003,TTM,19.3
C57BL/6J,f,477024,12,5/28/2003,BUN,9
C57BL/6J,f,477024,12,5/28/2003,CHOL,30
C57BL/6J,f,477024,12,5/28/2003,GLU,74
C57BL/6J,f,477024,12,5/28/2003,HDLD,22.2
C57BL/6J,f,477024,12,5/28/2003,NEFA,0.47
C57BL/6J,f,477024,12,5/28/2003,T4,3.6
C57BL/6J,f,477024,12,5/28/2003,TBIL,0
C57BL/6J,f,477024,12,5/28/2003,TG,21
C57BL/6J,f,480388,10,6/7/2003,carbon dioxide,19.1
C57BL/6J,f,480388,10,6/7/2003,chloride,119
C57BL/6J,f,480388,10,6/7/2003,potassium,8.1
C57BL/6J,f,480388,10,6/7/2003,sodium,154
C57BL/6J,f,480388,11,6/6/2003,pctEOS,1
C57BL/6J,f,480388,11,6/6/2003,HCT,52.7
C57BL/6J,f,480388,11,6/6/2003,HDW,2.08
C57BL/6J,f,480388,11,6/6/2003,pctLYMP,90.9
C57BL/6J,f,480388,11,6/6/2003,MCH,15.3
C57BL/6J,f,480388,11,6/6/2003,MCHC,31.5
C57BL/6J,f,480388,11,6/6/2003,MCV,48.6
C57BL/6J,f,480388,11,6/6/2003,pctMONO,0.9
C57BL/6J,f,480388,11,6/6/2003,MPV,5.8
C57BL/6J,f,480388,11,6/6/2003,pctNEUT,6.3
C57BL/6J,f,480388,11,6/6/2003,PLT,1093
C57BL/6J,f,480388,11,6/6/2003,RBC,10.8
C57BL/6J,f,480388,11,6/6/2003,RDW,14.6
C57BL/6J,f,480388,11,6/6/2003,pct Retic,5.5
C57BL/6J,f,480388,11,6/6/2003,WBC,7.95
C57BL/6J,f,480388,11,6/6/2003,mHGB,16.6
C57BL/6J,f,480388,12,6/13/2003,pctFat,20.2
C57BL/6J,f,480388,12,6/13/2003,BMD,0.0469
C57BL/6J,f,480388,12,6/13/2003,LTM,16.2
C57BL/6J,f,480388,12,6/13/2003,bodylength,8.5
C57BL/6J,f,480388,12,6/13/2003,bodyweight,21.4
C57BL/6J,f,480388,12,6/13/2003,TTM,20.3
C57BL/6J,f,480388,12,6/25/2003,CHOL,122
C57BL/6J,f,480388,12,6/25/2003,GLU,199
C57BL/6J,f,480388,12,6/25/2003,HDLD,106
C57BL/6J,f,480388,12,6/25/2003,NEFA,1.79
C57BL/6J,f,480388,12,6/25/2003,T4,4.5
C57BL/6J,f,480388,12,6/25/2003,TG,109
C57BL/6J,f,480390,10,6/7/2003,carbon dioxide,18.1
C57BL/6J,f,480390,10,6/7/2003,chloride,114
C57BL/6J,f,480390,10,6/7/2003,potassium,8.54
C57BL/6J,f,480390,10,6/7/2003,sodium,150
C57BL/6J,f,480390,11,6/6/2003,pctEOS,1.3
C57BL/6J,f,480390,11,6/6/2003,HCT,51.4
C57BL/6J,f,480390,11,6/6/2003,HDW,2.13
C57BL/6J,f,480390,11,6/6/2003,pctLYMP,90.9
C57BL/6J,f,480390,11,6/6/2003,MCH,15.4
C57BL/6J,f,480390,11,6/6/2003,MCHC,31.6
C57BL/6J,f,480390,11,6/6/2003,MCV,48.5
C57BL/6J,f,480390,11,6/6/2003,pctMONO,1.6
C57BL/6J,f,480390,11,6/6/2003,MPV,5.7
C57BL/6J,f,480390,11,6/6/2003,pctNEUT,5.1
C57BL/6J,f,480390,11,6/6/2003,PLT,1041
C57BL/6J,f,480390,11,6/6/2003,RBC,10.6
C57BL/6J,f,480390,11,6/6/2003,RDW,14.7
C57BL/6J,f,480390,11,6/6/2003,pct Retic,6.7
C57BL/6J,f,480390,11,6/6/2003,WBC,9.25
C57BL/6J,f,480390,11,6/6/2003,mHGB,16.3
C57BL/6J,f,480390,12,6/25/2003,CHOL,71
C57BL/6J,f,480390,12,6/25/2003,GLU,168
C57BL/6J,f,480390,12,6/25/2003,HDLD,56.6
C57BL/6J,f,480390,12,6/25/2003,NEFA,1.31
C57BL/6J,f,480390,12,6/25/2003,T4,5
C57BL/6J,f,480390,12,6/25/2003,TBIL,0.28
C57BL/6J,f,480390,12,6/25/2003,TG,48
C57BL/6J,f,480392,10,6/7/2003,carbon dioxide,17.5
C57BL/6J,f,480392,10,6/7/2003,chloride,119
C57BL/6J,f,480392,10,6/7/2003,potassium,8.12
C57BL/6J,f,480392,10,6/7/2003,sodium,152
C57BL/6J,f,480392,11,6/6/2003,pctEOS,1.8
C57BL/6J,f,480392,11,6/6/2003,HCT,51
C57BL/6J,f,480392,11,6/6/2003,HDW,2.07
C57BL/6J,f,480392,11,6/6/2003,pctLYMP,90.9
C57BL/6J,f,480392,11,6/6/2003,MCH,15.3
C57BL/6J,f,480392,11,6/6/2003,MCHC,32.3
C57BL/6J,f,480392,11,6/6/2003,MCV,47.4
C57BL/6J,f,480392,11,6/6/2003,pctMONO,1
C57BL/6J,f,480392,11,6/6/2003,MPV,5
C57BL/6J,f,480392,11,6/6/2003,pctNEUT,5.5
C57BL/6J,f,480392,11,6/6/2003,PLT,969
C57BL/6J,f,480392,11,6/6/2003,RBC,10.8
C57BL/6J,f,480392,11,6/6/2003,RDW,14.2
C57BL/6J,f,480392,11,6/6/2003,pct Retic,5
C57BL/6J,f,480392,11,6/6/2003,WBC,7.59
C57BL/6J,f,480392,11,6/6/2003,mHGB,16.5
C57BL/6J,f,480392,12,6/13/2003,pctFat,17.7
C57BL/6J,f,480392,12,6/13/2003,BMD,0.0471
C57BL/6J,f,480392,12,6/13/2003,LTM,15.1
C57BL/6J,f,480392,12,6/13/2003,bodylength,8.4
C57BL/6J,f,480392,12,6/13/2003,bodyweight,19.8
C57BL/6J,f,480392,12,6/13/2003,TTM,18.2
C57BL/6J,f,480392,12,6/14/2003,pctFat,18
C57BL/6J,f,480392,12,6/14/2003,BMD,0.0491
C57BL/6J,f,480392,12,6/14/2003,bodylength,8.3
C57BL/6J,f,480392,12,6/14/2003,bodyweight,20.1
C57BL/6J,f,480392,12,6/14/2003,TTM,19.5
C57BL/6J,f,480392,12,6/25/2003,CHOL,108
C57BL/6J,f,480392,12,6/25/2003,GLU,231
C57BL/6J,f,480392,12,6/25/2003,HDLD,95
C57BL/6J,f,480392,12,6/25/2003,NEFA,1.8
C57BL/6J,f,480392,12,6/25/2003,T4,6.3
C57BL/6J,f,480392,12,6/25/2003,TBIL,0.42
C57BL/6J,f,480392,12,6/25/2003,TG,91
C57BL/6J,f,480394,10,6/7/2003,carbon dioxide,17.3
C57BL/6J,f,480394,10,6/7/2003,chloride,120
C57BL/6J,f,480394,10,6/7/2003,potassium,7.82
C57BL/6J,f,480394,10,6/7/2003,sodium,151
C57BL/6J,f,480394,11,6/6/2003,pctEOS,1.5
C57BL/6J,f,480394,11,6/6/2003,HCT,50.1
C57BL/6J,f,480394,11,6/6/2003,HDW,2.13
C57BL/6J,f,480394,11,6/6/2003,pctLYMP,91
C57BL/6J,f,480394,11,6/6/2003,MCH,15.6
C57BL/6J,f,480394,11,6/6/2003,MCHC,32.5
C57BL/6J,f,480394,11,6/6/2003,MCV,47.9
C57BL/6J,f,480394,11,6/6/2003,pctMONO,1.4
C57BL/6J,f,480394,11,6/6/2003,MPV,4.9
C57BL/6J,f,480394,11,6/6/2003,pctNEUT,5.3
C57BL/6J,f,480394,11,6/6/2003,PLT,989
C57BL/6J,f,480394,11,6/6/2003,RBC,10.4
C57BL/6J,f,480394,11,6/6/2003,RDW,14.2
C57BL/6J,f,480394,11,6/6/2003,pct Retic,5.2
C57BL/6J,f,480394,11,6/6/2003,WBC,7.48
C57BL/6J,f,480394,11,6/6/2003,mHGB,16.3
C57BL/6J,f,480394,12,6/14/2003,pctFat,15.8
C57BL/6J,f,480394,12,6/14/2003,BMD,0.0477
C57BL/6J,f,480394,12,6/14/2003,LTM,16
C57BL/6J,f,480394,12,6/14/2003,bodylength,8.6
C57BL/6J,f,480394,12,6/14/2003,bodyweight,20
C57BL/6J,f,480394,12,6/14/2003,TTM,19
C57BL/6J,f,480394,12,6/25/2003,BUN,29
C57BL/6J,f,480394,12,6/25/2003,CHOL,96
C57BL/6J,f,480394,12,6/25/2003,GLU,142
C57BL/6J,f,480394,12,6/25/2003,HDLD,75.1
C57BL/6J,f,480394,12,6/25/2003,NEFA,1.8
C57BL/6J,f,480394,12,6/25/2003,T4,6.7
C57BL/6J,f,480394,12,6/25/2003,TBIL,0.48
C57BL/6J,f,480394,12,6/25/2003,TG,74
C57BL/6J,f,484218,10,6/21/2003,carbon dioxide,17.3
C57BL/6J,f,484218,10,6/21/2003,chloride,116
C57BL/6J,f,484218,10,6/21/2003,potassium,6.39
C57BL/6J,f,484218,10,6/21/2003,sodium,149
C57BL/6J,f,484218,11,6/26/2003,pctEOS,3.2
C57BL/6J,f,484218,11,6/26/2003,HCT,48.3
C57BL/6J,f,484218,11,6/26/2003,HDW,2.18
C57BL/6J,f,484218,11,6/26/2003,pctLYMP,86.4
C57BL/6J,f,484218,11,6/26/2003,MCH,15.6
C57BL/6J,f,484218,11,6/26/2003,MCHC,33.3
C57BL/6J,f,484218,11,6/26/2003,MCV,46.8
C57BL/6J,f,484218,11,6/26/2003,pctMONO,1.4
C57BL/6J,f,484218,11,6/26/2003,MPV,4.5
C57BL/6J,f,484218,11,6/26/2003,pctNEUT,8.2
C57BL/6J,f,484218,11,6/26/2003,PLT,571
C57BL/6J,f,484218,11,6/26/2003,RBC,10.3
C57BL/6J,f,484218,11,6/26/2003,RDW,14.2
C57BL/6J,f,484218,11,6/26/2003,pct Retic,5.1
C57BL/6J,f,484218,11,6/26/2003,WBC,6.06
C57BL/6J,f,484218,11,6/26/2003,mHGB,16.1
C57BL/6J,f,484218,12,7/4/2003,pctFat,23.9
C57BL/6J,f,484218,12,7/4/2003,pctFat,23.9
C57BL/6J,f,484218,12,7/4/2003,BMD,0.0495
C57BL/6J,f,484218,12,7/4/2003,BMD,0.0495
C57BL/6J,f,484218,12,7/4/2003,LTM,18
C57BL/6J,f,484218,12,7/4/2003,LTM,18
C57BL/6J,f,484218,12,7/4/2003,bodylength,8.7
C57BL/6J,f,484218,12,7/4/2003,bodylength,8.7
C57BL/6J,f,484218,12,7/4/2003,bodyweight,24.7
C57BL/6J,f,484218,12,7/4/2003,bodyweight,24.7
C57BL/6J,f,484218,12,7/4/2003,TTM,23.7
C57BL/6J,f,484218,12,7/4/2003,TTM,23.7
C57BL/6J,f,484218,12,7/9/2003,BUN,20
C57BL/6J,f,484218,12,7/9/2003,CHOL,77
C57BL/6J,f,484218,12,7/9/2003,GLU,212
C57BL/6J,f,484218,12,7/9/2003,HDLD,64.6
C57BL/6J,f,484218,12,7/9/2003,NEFA,1.45
C57BL/6J,f,484218,12,7/9/2003,T4,8.1
C57BL/6J,f,484218,12,7/9/2003,TBIL,0.4
C57BL/6J,f,484218,12,7/9/2003,TG,83
C57BL/6J,f,484220,12,6/26/2003,pctEOS,8.6
C57BL/6J,f,484220,12,6/26/2003,HCT,52.7
C57BL/6J,f,484220,12,6/26/2003,HDW,2.14
C57BL/6J,f,484220,12,6/26/2003,pctLYMP,72.5
C57BL/6J,f,484220,12,6/26/2003,MCH,15
C57BL/6J,f,484220,12,6/26/2003,MCHC,30.5
C57BL/6J,f,484220,12,6/26/2003,MCV,49.1
C57BL/6J,f,484220,12,6/26/2003,pctMONO,1.6
C57BL/6J,f,484220,12,6/26/2003,MPV,5.8
C57BL/6J,f,484220,12,6/26/2003,pctNEUT,16.4
C57BL/6J,f,484220,12,6/26/2003,PLT,263
C57BL/6J,f,484220,12,6/26/2003,RBC,10.7
C57BL/6J,f,484220,12,6/26/2003,RDW,14.8
C57BL/6J,f,484220,12,6/26/2003,pct Retic,5.5
C57BL/6J,f,484220,12,6/26/2003,WBC,5.86
C57BL/6J,f,484220,12,6/26/2003,mHGB,16.1
C57BL/6J,f,484220,13,7/4/2003,pctFat,19.8
C57BL/6J,f,484220,13,7/4/2003,pctFat,19.8
C57BL/6J,f,484220,13,7/4/2003,BMD,0.048
C57BL/6J,f,484220,13,7/4/2003,BMD,0.048
C57BL/6J,f,484220,13,7/4/2003,LTM,16.8
C57BL/6J,f,484220,13,7/4/2003,LTM,16.8
C57BL/6J,f,484220,13,7/4/2003,bodylength,8.6
C57BL/6J,f,484220,13,7/4/2003,bodylength,8.6
C57BL/6J,f,484220,13,7/4/2003,bodyweight,22.1
C57BL/6J,f,484220,13,7/4/2003,bodyweight,22.1
C57BL/6J,f,484220,13,7/4/2003,TTM,21
C57BL/6J,f,484220,13,7/4/2003,TTM,21
C57BL/6J,f,484220,13,7/9/2003,BUN,22
C57BL/6J,f,484220,13,7/9/2003,CHOL,81
C57BL/6J,f,484220,13,7/9/2003,GLU,231
C57BL/6J,f,484220,13,7/9/2003,HDLD,70.4
C57BL/6J,f,484220,13,7/9/2003,NEFA,1.44
C57BL/6J,f,484220,13,7/9/2003,T4,5.7
C57BL/6J,f,484220,13,7/9/2003,TBIL,0.5
C57BL/6J,f,484220,13,7/9/2003,TG,93
C57BL/6J,f,484222,11,6/21/2003,carbon dioxide,12.1
C57BL/6J,f,484222,11,6/21/2003,chloride,118
C57BL/6J,f,484222,11,6/21/2003,potassium,6.69
C57BL/6J,f,484222,11,6/21/2003,sodium,153
C57BL/6J,f,484222,13,7/5/2003,pctFat,14.6
C57BL/6J,f,484222,13,7/5/2003,BMD,0.0481
C57BL/6J,f,484222,13,7/5/2003,LTM,17.7
C57BL/6J,f,484222,13,7/5/2003,bodylength,8.9
C57BL/6J,f,484222,13,7/5/2003,bodyweight,21.8
C57BL/6J,f,484222,13,7/5/2003,TTM,20.7
C57BL/6J,f,484222,13,7/9/2003,BUN,17
C57BL/6J,f,484222,13,7/9/2003,CHOL,73
C57BL/6J,f,484222,13,7/9/2003,GLU,170
C57BL/6J,f,484222,13,7/9/2003,HDLD,51.3
C57BL/6J,f,484222,13,7/9/2003,NEFA,1.15
C57BL/6J,f,484222,13,7/9/2003,T4,7.5
C57BL/6J,f,484222,13,7/9/2003,TBIL,0.29
C57BL/6J,f,484222,13,7/9/2003,TG,53
C57BL/6J,f,484224,11,6/21/2003,carbon dioxide,17.3
C57BL/6J,f,484224,11,6/21/2003,chloride,114
C57BL/6J,f,484224,11,6/21/2003,potassium,6.69
C57BL/6J,f,484224,11,6/21/2003,sodium,144
C57BL/6J,f,484224,12,6/26/2003,pctEOS,2.7
C57BL/6J,f,484224,12,6/26/2003,HCT,47.8
C57BL/6J,f,484224,12,6/26/2003,HDW,2.12
C57BL/6J,f,484224,12,6/26/2003,pctLYMP,87.3
C57BL/6J,f,484224,12,6/26/2003,MCH,15.8
C57BL/6J,f,484224,12,6/26/2003,MCHC,33.6
C57BL/6J,f,484224,12,6/26/2003,MCV,47.1
C57BL/6J,f,484224,12,6/26/2003,pctMONO,1.5
C57BL/6J,f,484224,12,6/26/2003,MPV,4.5
C57BL/6J,f,484224,12,6/26/2003,pctNEUT,7.5
C57BL/6J,f,484224,12,6/26/2003,PLT,735
C57BL/6J,f,484224,12,6/26/2003,RBC,10.2
C57BL/6J,f,484224,12,6/26/2003,RDW,13.4
C57BL/6J,f,484224,12,6/26/2003,pct Retic,6.4
C57BL/6J,f,484224,12,6/26/2003,WBC,9.29
C57BL/6J,f,484224,12,6/26/2003,mHGB,16.1
C57BL/6J,f,484224,13,7/5/2003,pctFat,19.6
C57BL/6J,f,484224,13,7/5/2003,BMD,0.0526
C57BL/6J,f,484224,13,7/5/2003,LTM,18.5
C57BL/6J,f,484224,13,7/5/2003,bodylength,9
C57BL/6J,f,484224,13,7/5/2003,bodyweight,23.1
C57BL/6J,f,484224,13,7/5/2003,TTM,23
C57BL/6J,f,484224,13,7/9/2003,BUN,20
C57BL/6J,f,484224,13,7/9/2003,CHOL,79
C57BL/6J,f,484224,13,7/9/2003,GLU,186
C57BL/6J,f,484224,13,7/9/2003,HDLD,65.9
C57BL/6J,f,484224,13,7/9/2003,NEFA,2.11
C57BL/6J,f,484224,13,7/9/2003,T4,7.6
C57BL/6J,f,484224,13,7/9/2003,TBIL,0.44
C57BL/6J,f,484224,13,7/9/2003,TG,108
C57BL/6J,f,487122,12,7/25/2003,pctFat,17.4
C57BL/6J,f,487122,12,7/25/2003,BMD,0.0452
C57BL/6J,f,487122,12,7/25/2003,LTM,15.5
C57BL/6J,f,487122,12,7/25/2003,bodylength,8.5
C57BL/6J,f,487122,12,7/25/2003,bodyweight,20.6
C57BL/6J,f,487122,12,7/25/2003,TTM,18.8
C57BL/6J,f,487122,12,7/30/2003,BUN,16
C57BL/6J,f,487122,12,7/30/2003,CHOL,65
C57BL/6J,f,487122,12,7/30/2003,GLU,111
C57BL/6J,f,487122,12,7/30/2003,HDLD,53.3
C57BL/6J,f,487122,12,7/30/2003,NEFA,1.3
C57BL/6J,f,487122,12,7/30/2003,T4,7.8
C57BL/6J,f,487122,12,7/30/2003,TBIL,0.23
C57BL/6J,f,487122,12,7/30/2003,TG,47
C57BL/6J,f,487124,10,7/22/2003,carbon dioxide,14.9
C57BL/6J,f,487124,10,7/22/2003,chloride,117
C57BL/6J,f,487124,10,7/22/2003,potassium,8.12
C57BL/6J,f,487124,10,7/22/2003,sodium,155
C57BL/6J,f,487124,11,7/17/2003,pctEOS,3.4
C57BL/6J,f,487124,11,7/17/2003,HCT,52.8
C57BL/6J,f,487124,11,7/17/2003,HDW,2.15
C57BL/6J,f,487124,11,7/17/2003,pctLYMP,83.8
C57BL/6J,f,487124,11,7/17/2003,MCH,15
C57BL/6J,f,487124,11,7/17/2003,MCHC,31.6
C57BL/6J,f,487124,11,7/17/2003,MCV,47.5
C57BL/6J,f,487124,11,7/17/2003,pctMONO,1.3
C57BL/6J,f,487124,11,7/17/2003,MPV,5
C57BL/6J,f,487124,11,7/17/2003,pctNEUT,10.1
C57BL/6J,f,487124,11,7/17/2003,PLT,709
C57BL/6J,f,487124,11,7/17/2003,RBC,11.1
C57BL/6J,f,487124,11,7/17/2003,RDW,14.8
C57BL/6J,f,487124,11,7/17/2003,pct Retic,5.7
C57BL/6J,f,487124,11,7/17/2003,WBC,8.45
C57BL/6J,f,487124,11,7/17/2003,mHGB,16.7
C57BL/6J,f,487124,12,7/25/2003,pctFat,16.8
C57BL/6J,f,487124,12,7/25/2003,BMD,0.0455
C57BL/6J,f,487124,12,7/25/2003,LTM,18.3
C57BL/6J,f,487124,12,7/25/2003,bodylength,8.6
C57BL/6J,f,487124,12,7/25/2003,bodyweight,23.3
C57BL/6J,f,487124,12,7/25/2003,TTM,22
C57BL/6J,f,487124,12,7/30/2003,BUN,5
C57BL/6J,f,487124,12,7/30/2003,CHOL,12
C57BL/6J,f,487124,12,7/30/2003,GLU,27
C57BL/6J,f,487124,12,7/30/2003,HDLD,3.4
C57BL/6J,f,487124,12,7/30/2003,NEFA,0.43
C57BL/6J,f,487124,12,7/30/2003,T4,3.5
C57BL/6J,f,487124,12,7/30/2003,TBIL,0.21
C57BL/6J,f,487126,10,7/22/2003,carbon dioxide,14.3
C57BL/6J,f,487126,10,7/22/2003,chloride,116
C57BL/6J,f,487126,10,7/22/2003,potassium,7.86
C57BL/6J,f,487126,10,7/22/2003,sodium,148
C57BL/6J,f,487126,11,7/17/2003,pctEOS,6.1
C57BL/6J,f,487126,11,7/17/2003,HCT,51.5
C57BL/6J,f,487126,11,7/17/2003,HDW,2.07
C57BL/6J,f,487126,11,7/17/2003,pctLYMP,82.7
C57BL/6J,f,487126,11,7/17/2003,MCH,15.6
C57BL/6J,f,487126,11,7/17/2003,MCHC,31.5
C57BL/6J,f,487126,11,7/17/2003,MCV,49.7
C57BL/6J,f,487126,11,7/17/2003,pctMONO,1.5
C57BL/6J,f,487126,11,7/17/2003,MPV,4.7
C57BL/6J,f,487126,11,7/17/2003,pctNEUT,8.7
C57BL/6J,f,487126,11,7/17/2003,PLT,418
C57BL/6J,f,487126,11,7/17/2003,RBC,10.4
C57BL/6J,f,487126,11,7/17/2003,RDW,14.9
C57BL/6J,f,487126,11,7/17/2003,pct Retic,5.8
C57BL/6J,f,487126,11,7/17/2003,WBC,7.21
C57BL/6J,f,487126,11,7/17/2003,mHGB,16.2
C57BL/6J,f,487126,12,7/25/2003,pctFat,15.1
C57BL/6J,f,487126,12,7/25/2003,BMD,0.0484
C57BL/6J,f,487126,12,7/25/2003,LTM,16.5
C57BL/6J,f,487126,12,7/25/2003,bodylength,8.8
C57BL/6J,f,487126,12,7/25/2003,bodyweight,20.5
C57BL/6J,f,487126,12,7/25/2003,TTM,19.4
C57BL/6J,f,487126,12,7/30/2003,BUN,17
C57BL/6J,f,487126,12,7/30/2003,CHOL,77
C57BL/6J,f,487126,12,7/30/2003,GLU,152
C57BL/6J,f,487126,12,7/30/2003,HDLD,64.8
C57BL/6J,f,487126,12,7/30/2003,NEFA,1.93
C57BL/6J,f,487126,12,7/30/2003,T4,8.2
C57BL/6J,f,487126,12,7/30/2003,TBIL,0.49
C57BL/6J,f,487126,12,7/30/2003,TG,67
C57BL/6J,f,487128,11,7/17/2003,pctEOS,1.9
C57BL/6J,f,487128,11,7/17/2003,HCT,50.9
C57BL/6J,f,487128,11,7/17/2003,HDW,2.03
C57BL/6J,f,487128,11,7/17/2003,pctLYMP,85.9
C57BL/6J,f,487128,11,7/17/2003,MCH,1.6
C57BL/6J,f,487128,11,7/17/2003,MCHC,3.3
C57BL/6J,f,487128,11,7/17/2003,MCV,49.8
C57BL/6J,f,487128,11,7/17/2003,pctMONO,1.3
C57BL/6J,f,487128,11,7/17/2003,MPV,7.6
C57BL/6J,f,487128,11,7/17/2003,pctNEUT,10.2
C57BL/6J,f,487128,11,7/17/2003,PLT,80
C57BL/6J,f,487128,11,7/17/2003,RBC,10.2
C57BL/6J,f,487128,11,7/17/2003,RDW,14.2
C57BL/6J,f,487128,11,7/17/2003,pct Retic,6.3
C57BL/6J,f,487128,11,7/17/2003,WBC,5.09
C57BL/6J,f,487128,11,7/17/2003,mHGB,1.7
C57BL/6J,f,487128,12,7/25/2003,pctFat,15.2
C57BL/6J,f,487128,12,7/25/2003,BMD,0.0472
C57BL/6J,f,487128,12,7/25/2003,LTM,16
C57BL/6J,f,487128,12,7/25/2003,bodylength,8.3
C57BL/6J,f,487128,12,7/25/2003,bodyweight,20.2
C57BL/6J,f,487128,12,7/25/2003,TTM,18.9
C57BL/6J,f,487128,12,7/30/2003,BUN,24
C57BL/6J,f,487128,12,7/30/2003,CHOL,77
C57BL/6J,f,487128,12,7/30/2003,GLU,157
C57BL/6J,f,487128,12,7/30/2003,HDLD,67.7
C57BL/6J,f,487128,12,7/30/2003,NEFA,1.92
C57BL/6J,f,487128,12,7/30/2003,T4,6.8
C57BL/6J,f,487128,12,7/30/2003,TBIL,0.48
C57BL/6J,f,487128,12,7/30/2003,TG,80
C57BL/6J,f,488726,10,8/5/2003,carbon dioxide,18.8
C57BL/6J,f,488726,10,8/5/2003,chloride,110
C57BL/6J,f,488726,10,8/5/2003,potassium,6.56
C57BL/6J,f,488726,10,8/5/2003,sodium,147
C57BL/6J,f,488726,11,8/7/2003,pctEOS,10.3
C57BL/6J,f,488726,11,8/7/2003,HCT,55.1
C57BL/6J,f,488726,11,8/7/2003,HDW,2.07
C57BL/6J,f,488726,11,8/7/2003,pctLYMP,81.9
C57BL/6J,f,488726,11,8/7/2003,MCH,1.9
C57BL/6J,f,488726,11,8/7/2003,MCHC,3.9
C57BL/6J,f,488726,11,8/7/2003,MCV,49.4
C57BL/6J,f,488726,11,8/7/2003,pctMONO,1.2
